repeat_id,outer_fold,artifact_id,glass_type,split_role,seed
3,0,39,铅钡,train,204311
3,0,40,铅钡,train,204311
3,0,41,铅钡,validation,204311
3,0,42,铅钡,train,204311
3,0,43,铅钡,validation,204311
3,0,44,铅钡,train,204311
3,0,45,铅钡,train,204311
3,0,46,铅钡,validation,204311
3,0,47,铅钡,train,204311
3,0,48,铅钡,train,204311
3,0,49,铅钡,validation,204311
3,0,50,铅钡,train,204311
3,0,51,铅钡,train,204311
3,0,52,铅钡,train,204311
3,0,53,铅钡,train,204311
3,0,54,铅钡,train,204311
3,0,55,铅钡,train,204311
3,0,56,铅钡,train,204311
3,0,57,铅钡,train,204311
3,0,58,铅钡,train,204311
3,1,01,高钾,train,204311
3,1,02,铅钡,validation,204311
3,1,03,高钾,train,204311
3,1,04,高钾,train,204311
3,1,05,高钾,train,204311
3,1,06,高钾,train,204311
3,1,07,高钾,train,204311
3,1,08,铅钡,train,204311
3,1,09,高钾,train,204311
3,1,10,高钾,train,204311
3,1,11,铅钡,train,204311
3,1,12,高钾,validation,204311
3,1,13,高钾,train,204311
3,1,14,高钾,validation,204311
3,1,16,高钾,train,204311
3,1,18,高钾,train,204311
3,1,19,铅钡,train,204311
3,1,20,铅钡,train,204311
3,1,21,高钾,validation,204311
3,1,22,高钾,train,204311
3,1,23,铅钡,train,204311
3,1,24,铅钡,train,204311
3,1,25,铅钡,train,204311
3,1,26,铅钡,train,204311
3,1,27,高钾,train,204311
3,1,28,铅钡,validation,204311
3,1,29,铅钡,train,204311
3,1,30,铅钡,train,204311
3,1,31,铅钡,train,204311
3,1,32,铅钡,train,204311
3,1,33,铅钡,train,204311
3,1,34,铅钡,train,204311
3,1,35,铅钡,train,204311
3,1,36,铅钡,train,204311
3,1,37,铅钡,validation,204311
3,1,38,铅钡,validation,204311
3,1,39,铅钡,train,204311
3,1,40,铅钡,train,204311
3,1,41,铅钡,train,204311
3,1,42,铅钡,train,204311
3,1,43,铅钡,train,204311
3,1,44,铅钡,train,204311
3,1,45,铅钡,validation,204311
3,1,46,铅钡,train,204311
3,1,47,铅钡,validation,204311
3,1,48,铅钡,train,204311
3,1,49,铅钡,train,204311
3,1,50,铅钡,train,204311
3,1,51,铅钡,train,204311
3,1,52,铅钡,validation,204311
3,1,53,铅钡,validation,204311
3,1,54,铅钡,train,204311
3,1,55,铅钡,train,204311
3,1,56,铅钡,train,204311
3,1,57,铅钡,train,204311
3,1,58,铅钡,train,204311
3,2,01,高钾,train,204311
3,2,02,铅钡,train,204311
3,2,03,高钾,train,204311
3,2,04,高钾,train,204311
3,2,05,高钾,validation,204311
3,2,06,高钾,train,204311
3,2,07,高钾,train,204311
3,2,08,铅钡,train,204311
3,2,09,高钾,train,204311
3,2,10,高钾,train,204311
3,2,11,铅钡,train,204311
3,2,12,高钾,train,204311
3,2,13,高钾,validation,204311
3,2,14,高钾,train,204311
3,2,16,高钾,validation,204311
3,2,18,高钾,train,204311
3,2,19,铅钡,train,204311
3,2,20,铅钡,train,204311
3,2,21,高钾,train,204311
3,2,22,高钾,train,204311
3,2,23,铅钡,train,204311
3,2,24,铅钡,train,204311
3,2,25,铅钡,train,204311
3,2,26,铅钡,train,204311
3,2,27,高钾,validation,204311
3,2,28,铅钡,train,204311
3,2,29,铅钡,train,204311
3,2,30,铅钡,train,204311
3,2,31,铅钡,train,204311
3,2,32,铅钡,validation,204311
3,2,33,铅钡,validation,204311
3,2,34,铅钡,train,204311
3,2,35,铅钡,validation,204311
3,2,36,铅钡,train,204311
3,2,37,铅钡,train,204311
3,2,38,铅钡,train,204311
3,2,39,铅钡,validation,204311
3,2,40,铅钡,train,204311
3,2,41,铅钡,train,204311
3,2,42,铅钡,validation,204311
3,2,43,铅钡,train,204311
3,2,44,铅钡,train,204311
3,2,45,铅钡,train,204311
3,2,46,铅钡,train,204311
3,2,47,铅钡,train,204311
3,2,48,铅钡,train,204311
3,2,49,铅钡,train,204311
3,2,50,铅钡,train,204311
3,2,51,铅钡,train,204311
3,2,52,铅钡,train,204311
3,2,53,铅钡,train,204311
3,2,54,铅钡,validation,204311
3,2,55,铅钡,train,204311
3,2,56,铅钡,validation,204311
3,2,57,铅钡,validation,204311
3,2,58,铅钡,train,204311
3,3,01,高钾,train,204311
3,3,02,铅钡,train,204311
3,3,03,高钾,train,204311
3,3,04,高钾,train,204311
3,3,05,高钾,train,204311
3,3,06,高钾,validation,204311
3,3,07,高钾,train,204311
3,3,08,铅钡,train,204311
3,3,09,高钾,validation,204311
3,3,10,高钾,train,204311
3,3,11,铅钡,validation,204311
3,3,12,高钾,train,204311
3,3,13,高钾,train,204311
3,3,14,高钾,train,204311
3,3,16,高钾,train,204311
3,3,18,高钾,train,204311
3,3,19,铅钡,validation,204311
3,3,20,铅钡,train,204311
3,3,21,高钾,train,204311
3,3,22,高钾,validation,204311
3,3,23,铅钡,validation,204311
3,3,24,铅钡,train,204311
3,3,25,铅钡,train,204311
3,3,26,铅钡,train,204311
3,3,27,高钾,train,204311
3,3,28,铅钡,train,204311
3,3,29,铅钡,train,204311
3,3,30,铅钡,train,204311
3,3,31,铅钡,validation,204311
3,3,32,铅钡,train,204311
3,3,33,铅钡,train,204311
3,3,34,铅钡,train,204311
3,3,35,铅钡,train,204311
3,3,36,铅钡,train,204311
3,3,37,铅钡,train,204311
3,3,38,铅钡,train,204311
3,3,39,铅钡,train,204311
3,3,40,铅钡,train,204311
3,3,41,铅钡,train,204311
3,3,42,铅钡,train,204311
3,3,43,铅钡,train,204311
3,3,44,铅钡,validation,204311
3,3,45,铅钡,train,204311
3,3,46,铅钡,train,204311
3,3,47,铅钡,train,204311
3,3,48,铅钡,validation,204311
3,3,49,铅钡,train,204311
3,3,50,铅钡,train,204311
3,3,51,铅钡,validation,204311
3,3,52,铅钡,train,204311
3,3,53,铅钡,train,204311
3,3,54,铅钡,train,204311
3,3,55,铅钡,train,204311
3,3,56,铅钡,train,204311
3,3,57,铅钡,train,204311
3,3,58,铅钡,validation,204311
3,4,01,高钾,train,204311
3,4,02,铅钡,train,204311
3,4,03,高钾,train,204311
3,4,04,高钾,train,204311
3,4,05,高钾,train,204311
3,4,06,高钾,train,204311
3,4,07,高钾,validation,204311
3,4,08,铅钡,train,204311
3,4,09,高钾,train,204311
3,4,10,高钾,validation,204311
3,4,11,铅钡,train,204311
3,4,12,高钾,train,204311
3,4,13,高钾,train,204311
3,4,14,高钾,train,204311
3,4,16,高钾,train,204311
3,4,18,高钾,validation,204311
3,4,19,铅钡,train,204311
3,4,20,铅钡,train,204311
3,4,21,高钾,train,204311
3,4,22,高钾,train,204311
3,4,23,铅钡,train,204311
3,4,24,铅钡,validation,204311
3,4,25,铅钡,train,204311
3,4,26,铅钡,validation,204311
3,4,27,高钾,train,204311
3,4,28,铅钡,train,204311
3,4,29,铅钡,validation,204311
3,4,30,铅钡,validation,204311
3,4,31,铅钡,train,204311
3,4,32,铅钡,train,204311
3,4,33,铅钡,train,204311
3,4,34,铅钡,validation,204311
3,4,35,铅钡,train,204311
3,4,36,铅钡,train,204311
3,4,37,铅钡,train,204311
3,4,38,铅钡,train,204311
3,4,39,铅钡,train,204311
3,4,40,铅钡,validation,204311
3,4,41,铅钡,train,204311
3,4,42,铅钡,train,204311
3,4,43,铅钡,train,204311
3,4,44,铅钡,train,204311
3,4,45,铅钡,train,204311
3,4,46,铅钡,train,204311
3,4,47,铅钡,train,204311
3,4,48,铅钡,train,204311
3,4,49,铅钡,train,204311
3,4,50,铅钡,validation,204311
3,4,51,铅钡,train,204311
3,4,52,铅钡,train,204311
3,4,53,铅钡,train,204311
3,4,54,铅钡,train,204311
3,4,55,铅钡,validation,204311
3,4,56,铅钡,train,204311
3,4,57,铅钡,train,204311
3,4,58,铅钡,train,204311
4,0,01,高钾,train,204312
4,0,02,铅钡,train,204312
4,0,03,高钾,train,204312
4,0,04,高钾,validation,204312
4,0,05,高钾,train,204312
4,0,06,高钾,train,204312
4,0,07,高钾,train,204312
4,0,08,铅钡,train,204312
4,0,09,高钾,validation,204312
4,0,10,高钾,train,204312
4,0,11,铅钡,train,204312
4,0,12,高钾,train,204312
4,0,13,高钾,validation,204312
4,0,14,高钾,train,204312
4,0,16,高钾,train,204312
4,0,18,高钾,train,204312
4,0,19,铅钡,train,204312
4,0,20,铅钡,train,204312
4,0,21,高钾,train,204312
4,0,22,高钾,train,204312
4,0,23,铅钡,train,204312
4,0,24,铅钡,train,204312
4,0,25,铅钡,train,204312
4,0,26,铅钡,train,204312
4,0,27,高钾,train,204312
4,0,28,铅钡,validation,204312
4,0,29,铅钡,train,204312
4,0,30,铅钡,train,204312
4,0,31,铅钡,train,204312
4,0,32,铅钡,validation,204312
4,0,33,铅钡,train,204312
4,0,34,铅钡,train,204312
4,0,35,铅钡,validation,204312
4,0,36,铅钡,train,204312
4,0,37,铅钡,validation,204312
4,0,38,铅钡,train,204312
4,0,39,铅钡,train,204312
4,0,40,铅钡,train,204312
4,0,41,铅钡,train,204312
4,0,42,铅钡,train,204312
4,0,43,铅钡,train,204312
4,0,44,铅钡,validation,204312
4,0,45,铅钡,train,204312
4,0,46,铅钡,train,204312
4,0,47,铅钡,train,204312
4,0,48,铅钡,validation,204312
4,0,49,铅钡,train,204312
4,0,50,铅钡,train,204312
4,0,51,铅钡,train,204312
4,0,52,铅钡,validation,204312
4,0,53,铅钡,train,204312
4,0,54,铅钡,train,204312
4,0,55,铅钡,train,204312
4,0,56,铅钡,train,204312
4,0,57,铅钡,validation,204312
4,0,58,铅钡,train,204312
4,1,01,高钾,train,204312
4,1,02,铅钡,train,204312
4,1,03,高钾,train,204312
4,1,04,高钾,train,204312
4,1,05,高钾,train,204312
4,1,06,高钾,train,204312
4,1,07,高钾,train,204312
4,1,08,铅钡,train,204312
4,1,09,高钾,train,204312
4,1,10,高钾,validation,204312
4,1,11,铅钡,validation,204312
4,1,12,高钾,train,204312
4,1,13,高钾,train,204312
4,1,14,高钾,train,204312
4,1,16,高钾,validation,204312
4,1,18,高钾,train,204312
4,1,19,铅钡,train,204312
4,1,20,铅钡,train,204312
4,1,21,高钾,validation,204312
4,1,22,高钾,train,204312
4,1,23,铅钡,train,204312
4,1,24,铅钡,train,204312
4,1,25,铅钡,train,204312
4,1,26,铅钡,validation,204312
4,1,27,高钾,validation,204312
4,1,28,铅钡,train,204312
4,1,29,铅钡,train,204312
4,1,30,铅钡,train,204312
4,1,31,铅钡,validation,204312
4,1,32,铅钡,train,204312
4,1,33,铅钡,train,204312
4,1,34,铅钡,train,204312
4,1,35,铅钡,train,204312
4,1,36,铅钡,train,204312
4,1,37,铅钡,train,204312
4,1,38,铅钡,train,204312
4,1,39,铅钡,train,204312
4,1,40,铅钡,train,204312
4,1,41,铅钡,train,204312
4,1,42,铅钡,validation,204312
4,1,43,铅钡,train,204312
4,1,44,铅钡,train,204312
4,1,45,铅钡,validation,204312
4,1,46,铅钡,validation,204312
4,1,47,铅钡,train,204312
4,1,48,铅钡,train,204312
4,1,49,铅钡,train,204312
4,1,50,铅钡,train,204312
4,1,51,铅钡,train,204312
4,1,52,铅钡,train,204312
4,1,53,铅钡,train,204312
4,1,54,铅钡,train,204312
4,1,55,铅钡,train,204312
4,1,56,铅钡,validation,204312
4,1,57,铅钡,train,204312
4,1,58,铅钡,validation,204312
4,2,01,高钾,train,204312
4,2,02,铅钡,train,204312
4,2,03,高钾,validation,204312
4,2,04,高钾,train,204312
4,2,05,高钾,validation,204312
4,2,06,高钾,train,204312
4,2,07,高钾,train,204312
4,2,08,铅钡,train,204312
4,2,09,高钾,train,204312
4,2,10,高钾,train,204312
4,2,11,铅钡,train,204312
4,2,12,高钾,train,204312
4,2,13,高钾,train,204312
4,2,14,高钾,train,204312
4,2,16,高钾,train,204312
4,2,18,高钾,validation,204312
4,2,19,铅钡,validation,204312
4,2,20,铅钡,train,204312
4,2,21,高钾,train,204312
4,2,22,高钾,train,204312
4,2,23,铅钡,train,204312
4,2,24,铅钡,train,204312
4,2,25,铅钡,train,204312
4,2,26,铅钡,train,204312
4,2,27,高钾,train,204312
4,2,28,铅钡,train,204312
4,2,29,铅钡,train,204312
4,2,30,铅钡,train,204312
4,2,31,铅钡,train,204312
4,2,32,铅钡,train,204312
4,2,33,铅钡,validation,204312
4,2,34,铅钡,validation,204312
4,2,35,铅钡,train,204312
4,2,36,铅钡,train,204312
4,2,37,铅钡,train,204312
4,2,38,铅钡,train,204312
4,2,39,铅钡,validation,204312
4,2,40,铅钡,train,204312
4,2,41,铅钡,train,204312
4,2,42,铅钡,train,204312
4,2,43,铅钡,train,204312
4,2,44,铅钡,train,204312
4,2,45,铅钡,train,204312
4,2,46,铅钡,train,204312
4,2,47,铅钡,validation,204312
4,2,48,铅钡,train,204312
4,2,49,铅钡,train,204312
4,2,50,铅钡,train,204312
4,2,51,铅钡,validation,204312
4,2,52,铅钡,train,204312
4,2,53,铅钡,train,204312
4,2,54,铅钡,validation,204312
4,2,55,铅钡,validation,204312
4,2,56,铅钡,train,204312
4,2,57,铅钡,train,204312
4,2,58,铅钡,train,204312
4,3,01,高钾,validation,204312
4,3,02,铅钡,train,204312
4,3,03,高钾,train,204312
4,3,04,高钾,train,204312
4,3,05,高钾,train,204312
4,3,06,高钾,train,204312
4,3,07,高钾,validation,204312
4,3,08,铅钡,train,204312
4,3,09,高钾,train,204312
4,3,10,高钾,train,204312
4,3,11,铅钡,train,204312
4,3,12,高钾,validation,204312
4,3,13,高钾,train,204312
4,3,14,高钾,train,204312
4,3,16,高钾,train,204312
4,3,18,高钾,train,204312
4,3,19,铅钡,train,204312
4,3,20,铅钡,train,204312
4,3,21,高钾,train,204312
4,3,22,高钾,train,204312
4,3,23,铅钡,validation,204312
4,3,24,铅钡,validation,204312
4,3,25,铅钡,validation,204312
4,3,26,铅钡,train,204312
4,3,27,高钾,train,204312
4,3,28,铅钡,train,204312
4,3,29,铅钡,validation,204312
4,3,30,铅钡,train,204312
4,3,31,铅钡,train,204312
4,3,32,铅钡,train,204312
4,3,33,铅钡,train,204312
4,3,34,铅钡,train,204312
4,3,35,铅钡,train,204312
4,3,36,铅钡,validation,204312
4,3,37,铅钡,train,204312
4,3,38,铅钡,train,204312
4,3,39,铅钡,train,204312
4,3,40,铅钡,validation,204312
4,3,41,铅钡,validation,204312
4,3,42,铅钡,train,204312
4,3,43,铅钡,validation,204312
4,3,44,铅钡,train,204312
4,3,45,铅钡,train,204312
4,3,46,铅钡,train,204312
4,3,47,铅钡,train,204312
4,3,48,铅钡,train,204312
4,3,49,铅钡,train,204312
4,3,50,铅钡,train,204312
4,3,51,铅钡,train,204312
4,3,52,铅钡,train,204312
4,3,53,铅钡,train,204312
4,3,54,铅钡,train,204312
4,3,55,铅钡,train,204312
4,3,56,铅钡,train,204312
4,3,57,铅钡,train,204312
4,3,58,铅钡,train,204312
4,4,01,高钾,train,204312
4,4,02,铅钡,validation,204312
4,4,03,高钾,train,204312
4,4,04,高钾,train,204312
4,4,05,高钾,train,204312
4,4,06,高钾,validation,204312
4,4,07,高钾,train,204312
4,4,08,铅钡,validation,204312
4,4,09,高钾,train,204312
4,4,10,高钾,train,204312
4,4,11,铅钡,train,204312
4,4,12,高钾,train,204312
4,4,13,高钾,train,204312
4,4,14,高钾,validation,204312
4,4,16,高钾,train,204312
4,4,18,高钾,train,204312
4,4,19,铅钡,train,204312
4,4,20,铅钡,validation,204312
4,4,21,高钾,train,204312
4,4,22,高钾,validation,204312
4,4,23,铅钡,train,204312
4,4,24,铅钡,train,204312
4,4,25,铅钡,train,204312
4,4,26,铅钡,train,204312
4,4,27,高钾,train,204312
4,4,28,铅钡,train,204312
4,4,29,铅钡,train,204312
4,4,30,铅钡,validation,204312
4,4,31,铅钡,train,204312
4,4,32,铅钡,train,204312
4,4,33,铅钡,train,204312
4,4,34,铅钡,train,204312
4,4,35,铅钡,train,204312
4,4,36,铅钡,train,204312
4,4,37,铅钡,train,204312
4,4,38,铅钡,validation,204312
4,4,39,铅钡,train,204312
4,4,40,铅钡,train,204312
4,4,41,铅钡,train,204312
4,4,42,铅钡,train,204312
4,4,43,铅钡,train,204312
4,4,44,铅钡,train,204312
4,4,45,铅钡,train,204312
4,4,46,铅钡,train,204312
4,4,47,铅钡,train,204312
4,4,48,铅钡,train,204312
4,4,49,铅钡,validation,204312
4,4,50,铅钡,validation,204312
4,4,51,铅钡,train,204312
4,4,52,铅钡,train,204312
4,4,53,铅钡,validation,204312
4,4,54,铅钡,train,204312
4,4,55,铅钡,train,204312
4,4,56,铅钡,train,204312
4,4,57,铅钡,train,204312
4,4,58,铅钡,train,204312
5,0,01,高钾,validation,204313
5,0,02,铅钡,train,204313
5,0,03,高钾,train,204313
5,0,04,高钾,train,204313
5,0,05,高钾,train,204313
5,0,06,高钾,train,204313
5,0,07,高钾,train,204313
5,0,08,铅钡,train,204313
5,0,09,高钾,train,204313
5,0,10,高钾,validation,204313
5,0,11,铅钡,train,204313
5,0,12,高钾,train,204313
5,0,13,高钾,train,204313
5,0,14,高钾,validation,204313
5,0,16,高钾,train,204313
5,0,18,高钾,train,204313
5,0,19,铅钡,train,204313
5,0,20,铅钡,train,204313
5,0,21,高钾,train,204313
5,0,22,高钾,train,204313
5,0,23,铅钡,train,204313
5,0,24,铅钡,validation,204313
5,0,25,铅钡,train,204313
5,0,26,铅钡,train,204313
5,0,27,高钾,train,204313
5,0,28,铅钡,train,204313
5,0,29,铅钡,train,204313
5,0,30,铅钡,train,204313
5,0,31,铅钡,validation,204313
5,0,32,铅钡,train,204313
5,0,33,铅钡,train,204313
5,0,34,铅钡,train,204313
5,0,35,铅钡,validation,204313
5,0,36,铅钡,validation,204313
5,0,37,铅钡,train,204313
5,0,38,铅钡,train,204313
5,0,39,铅钡,train,204313
5,0,40,铅钡,train,204313
5,0,41,铅钡,train,204313
5,0,42,铅钡,train,204313
5,0,43,铅钡,train,204313
5,0,44,铅钡,validation,204313
5,0,45,铅钡,train,204313
5,0,46,铅钡,train,204313
5,0,47,铅钡,train,204313
5,0,48,铅钡,validation,204313
5,0,49,铅钡,train,204313
5,0,50,铅钡,train,204313
5,0,51,铅钡,train,204313
5,0,52,铅钡,validation,204313
5,0,53,铅钡,train,204313
5,0,54,铅钡,validation,204313
5,0,55,铅钡,train,204313
5,0,56,铅钡,train,204313
5,0,57,铅钡,train,204313
5,0,58,铅钡,train,204313
5,1,01,高钾,train,204313
5,1,02,铅钡,validation,204313
5,1,03,高钾,train,204313
5,1,04,高钾,train,204313
5,1,05,高钾,validation,204313
5,1,06,高钾,train,204313
5,1,07,高钾,train,204313
5,1,08,铅钡,train,204313
5,1,09,高钾,train,204313
5,1,10,高钾,train,204313
5,1,11,铅钡,validation,204313
5,1,12,高钾,train,204313
5,1,13,高钾,validation,204313
5,1,14,高钾,train,204313
5,1,16,高钾,train,204313
5,1,18,高钾,train,204313
5,1,19,铅钡,train,204313
5,1,20,铅钡,train,204313
5,1,21,高钾,train,204313
5,1,22,高钾,train,204313
5,1,23,铅钡,train,204313
5,1,24,铅钡,train,204313
5,1,25,铅钡,train,204313
5,1,26,铅钡,validation,204313
5,1,27,高钾,validation,204313
5,1,28,铅钡,train,204313
5,1,29,铅钡,train,204313
5,1,30,铅钡,train,204313
5,1,31,铅钡,train,204313
5,1,32,铅钡,train,204313
5,1,33,铅钡,validation,204313
5,1,34,铅钡,validation,204313
5,1,35,铅钡,train,204313
5,1,36,铅钡,train,204313
5,1,37,铅钡,train,204313
5,1,38,铅钡,train,204313
5,1,39,铅钡,train,204313
5,1,40,铅钡,train,204313
5,1,41,铅钡,train,204313
5,1,42,铅钡,train,204313
5,1,43,铅钡,train,204313
5,1,44,铅钡,train,204313
5,1,45,铅钡,train,204313
5,1,46,铅钡,train,204313
5,1,47,铅钡,validation,204313
5,1,48,铅钡,train,204313
5,1,49,铅钡,train,204313
5,1,50,铅钡,validation,204313
5,1,51,铅钡,train,204313
5,1,52,铅钡,train,204313
5,1,53,铅钡,validation,204313
5,1,54,铅钡,train,204313
5,1,55,铅钡,train,204313
5,1,56,铅钡,train,204313
5,1,57,铅钡,train,204313
5,1,58,铅钡,train,204313
5,2,01,高钾,train,204313
5,2,02,铅钡,train,204313
5,2,03,高钾,train,204313
5,2,04,高钾,train,204313
5,2,05,高钾,train,204313
5,2,06,高钾,validation,204313
5,2,07,高钾,train,204313
5,2,08,铅钡,train,204313
5,2,09,高钾,validation,204313
5,2,10,高钾,train,204313
5,2,11,铅钡,train,204313
5,2,12,高钾,validation,204313
5,2,13,高钾,train,204313
5,2,14,高钾,train,204313
5,2,16,高钾,train,204313
5,2,18,高钾,train,204313
5,2,19,铅钡,train,204313
5,2,20,铅钡,validation,204313
5,2,21,高钾,train,204313
5,2,22,高钾,train,204313
5,2,23,铅钡,validation,204313
5,2,24,铅钡,train,204313
5,2,25,铅钡,validation,204313
5,2,26,铅钡,train,204313
5,2,27,高钾,train,204313
5,2,28,铅钡,validation,204313
5,2,29,铅钡,train,204313
5,2,30,铅钡,validation,204313
5,2,31,铅钡,train,204313
5,2,32,铅钡,train,204313
5,2,33,铅钡,train,204313
5,2,34,铅钡,train,204313
5,2,35,铅钡,train,204313
5,2,36,铅钡,train,204313
5,2,37,铅钡,validation,204313
5,2,38,铅钡,train,204313
5,2,39,铅钡,train,204313
5,2,40,铅钡,train,204313
5,2,41,铅钡,train,204313
5,2,42,铅钡,train,204313
5,2,43,铅钡,train,204313
5,2,44,铅钡,train,204313
5,2,45,铅钡,train,204313
5,2,46,铅钡,train,204313
5,2,47,铅钡,train,204313
5,2,48,铅钡,train,204313
5,2,49,铅钡,train,204313
5,2,50,铅钡,train,204313
5,2,51,铅钡,validation,204313
5,2,52,铅钡,train,204313
5,2,53,铅钡,train,204313
5,2,54,铅钡,train,204313
5,2,55,铅钡,train,204313
5,2,56,铅钡,train,204313
5,2,57,铅钡,train,204313
5,2,58,铅钡,validation,204313
5,3,01,高钾,train,204313
5,3,02,铅钡,train,204313
5,3,03,高钾,validation,204313
5,3,04,高钾,train,204313
5,3,05,高钾,train,204313
5,3,06,高钾,train,204313
5,3,07,高钾,train,204313
5,3,08,铅钡,train,204313
5,3,09,高钾,train,204313
5,3,10,高钾,train,204313
5,3,11,铅钡,train,204313
5,3,12,高钾,train,204313
5,3,13,高钾,train,204313
5,3,14,高钾,train,204313
5,3,16,高钾,train,204313
5,3,18,高钾,validation,204313
5,3,19,铅钡,train,204313
5,3,20,铅钡,train,204313
5,3,21,高钾,validation,204313
5,3,22,高钾,validation,204313
5,3,23,铅钡,train,204313
5,3,24,铅钡,train,204313
5,3,25,铅钡,train,204313
5,3,26,铅钡,train,204313
5,3,27,高钾,train,204313
5,3,28,铅钡,train,204313
5,3,29,铅钡,train,204313
5,3,30,铅钡,train,204313
5,3,31,铅钡,train,204313
5,3,32,铅钡,validation,204313
5,3,33,铅钡,train,204313
5,3,34,铅钡,train,204313
5,3,35,铅钡,train,204313
5,3,36,铅钡,train,204313
5,3,37,铅钡,train,204313
5,3,38,铅钡,validation,204313
5,3,39,铅钡,train,204313
5,3,40,铅钡,validation,204313
5,3,41,铅钡,train,204313
5,3,42,铅钡,train,204313
5,3,43,铅钡,validation,204313
5,3,44,铅钡,train,204313
5,3,45,铅钡,validation,204313
5,3,46,铅钡,train,204313
5,3,47,铅钡,train,204313
5,3,48,铅钡,train,204313
5,3,49,铅钡,validation,204313
5,3,50,铅钡,train,204313
5,3,51,铅钡,train,204313
5,3,52,铅钡,train,204313
5,3,53,铅钡,train,204313
5,3,54,铅钡,train,204313
5,3,55,铅钡,validation,204313
5,3,56,铅钡,train,204313
5,3,57,铅钡,validation,204313
5,3,58,铅钡,train,204313
5,4,01,高钾,train,204313
5,4,02,铅钡,train,204313
5,4,03,高钾,train,204313
5,4,04,高钾,validation,204313
5,4,05,高钾,train,204313
5,4,06,高钾,train,204313
5,4,07,高钾,validation,204313
5,4,08,铅钡,validation,204313
5,4,09,高钾,train,204313
5,4,10,高钾,train,204313
5,4,11,铅钡,train,204313
5,4,12,高钾,train,204313
5,4,13,高钾,train,204313
5,4,14,高钾,train,204313
5,4,16,高钾,validation,204313
5,4,18,高钾,train,204313
5,4,19,铅钡,validation,204313
5,4,20,铅钡,train,204313
5,4,21,高钾,train,204313
5,4,22,高钾,train,204313
5,4,23,铅钡,train,204313
5,4,24,铅钡,train,204313
5,4,25,铅钡,train,204313
5,4,26,铅钡,train,204313
5,4,27,高钾,train,204313
5,4,28,铅钡,train,204313
5,4,29,铅钡,validation,204313
5,4,30,铅钡,train,204313
5,4,31,铅钡,train,204313
5,4,32,铅钡,train,204313
5,4,33,铅钡,train,204313
5,4,34,铅钡,train,204313
5,4,35,铅钡,train,204313
5,4,36,铅钡,train,204313
5,4,37,铅钡,train,204313
5,4,38,铅钡,train,204313
5,4,39,铅钡,validation,204313
5,4,40,铅钡,train,204313
5,4,41,铅钡,validation,204313
5,4,42,铅钡,validation,204313
5,4,43,铅钡,train,204313
5,4,44,铅钡,train,204313
5,4,45,铅钡,train,204313
5,4,46,铅钡,validation,204313
5,4,47,铅钡,train,204313
5,4,48,铅钡,train,204313
5,4,49,铅钡,train,204313
5,4,50,铅钡,train,204313
5,4,51,铅钡,train,204313
5,4,52,铅钡,train,204313
5,4,53,铅钡,train,204313
5,4,54,铅钡,train,204313
5,4,55,铅钡,train,204313
5,4,56,铅钡,validation,204313
5,4,57,铅钡,train,204313
5,4,58,铅钡,train,204313
6,0,01,高钾,train,204314
6,0,02,铅钡,train,204314
6,0,03,高钾,validation,204314
6,0,04,高钾,train,204314
6,0,05,高钾,train,204314
6,0,06,高钾,train,204314
6,0,07,高钾,train,204314
6,0,08,铅钡,train,204314
6,0,09,高钾,train,204314
6,0,10,高钾,train,204314
6,0,11,铅钡,train,204314
6,0,12,高钾,validation,204314
6,0,13,高钾,train,204314
6,0,14,高钾,validation,204314
6,0,16,高钾,train,204314
6,0,18,高钾,train,204314
6,0,19,铅钡,validation,204314
6,0,20,铅钡,validation,204314
6,0,21,高钾,train,204314
6,0,22,高钾,train,204314
6,0,23,铅钡,train,204314
6,0,24,铅钡,train,204314
6,0,25,铅钡,train,204314
6,0,26,铅钡,validation,204314
6,0,27,高钾,train,204314
6,0,28,铅钡,validation,204314
6,0,29,铅钡,train,204314
6,0,30,铅钡,validation,204314
6,0,31,铅钡,train,204314
6,0,32,铅钡,train,204314
6,0,33,铅钡,train,204314
6,0,34,铅钡,validation,204314
6,0,35,铅钡,train,204314
6,0,36,铅钡,validation,204314
6,0,37,铅钡,train,204314
6,0,38,铅钡,train,204314
6,0,39,铅钡,train,204314
6,0,40,铅钡,train,204314
6,0,41,铅钡,train,204314
6,0,42,铅钡,train,204314
6,0,43,铅钡,train,204314
6,0,44,铅钡,train,204314
6,0,45,铅钡,train,204314
6,0,46,铅钡,train,204314
6,0,47,铅钡,validation,204314
6,0,48,铅钡,train,204314
6,0,49,铅钡,train,204314
6,0,50,铅钡,train,204314
6,0,51,铅钡,train,204314
6,0,52,铅钡,train,204314
6,0,53,铅钡,train,204314
6,0,54,铅钡,train,204314
6,0,55,铅钡,train,204314
6,0,56,铅钡,train,204314
6,0,57,铅钡,train,204314
6,0,58,铅钡,train,204314
6,1,01,高钾,train,204314
6,1,02,铅钡,train,204314
6,1,03,高钾,train,204314
6,1,04,高钾,train,204314
6,1,05,高钾,train,204314
6,1,06,高钾,validation,204314
6,1,07,高钾,validation,204314
6,1,08,铅钡,validation,204314
6,1,09,高钾,train,204314
6,1,10,高钾,train,204314
6,1,11,铅钡,train,204314
6,1,12,高钾,train,204314
6,1,13,高钾,train,204314
6,1,14,高钾,train,204314
6,1,16,高钾,validation,204314
6,1,18,高钾,train,204314
6,1,19,铅钡,train,204314
