scenario,sample_point,component,estimate,relative_change,rank_or_direction_stable
componentwise_pm_5pct_phase1,11,SO2,3.009629250699639,0.030221795823521275,
componentwise_pm_10pct_phase0,11,SiO2,65.38055710483268,0.03903909340522556,1.0
componentwise_pm_10pct_phase0,11,Na2O,2.6295754222847094,-0.05541900599525,
componentwise_pm_10pct_phase0,11,K2O,0.15734122771217737,0.039039093405225316,1.0
componentwise_pm_10pct_phase0,11,CaO,1.3310557132255116,-0.14987710539572385,1.0
componentwise_pm_10pct_phase0,11,MgO,0.5953300014866197,0.039039093405226204,1.0
componentwise_pm_10pct_phase0,11,Al2O3,3.0306643487025346,-0.14987710539572496,1.0
componentwise_pm_10pct_phase0,11,Fe2O3,1.0413330441345592,-0.055419005995249716,
componentwise_pm_10pct_phase0,11,CuO,2.3438826815548532,-0.14987710539572513,1.0
componentwise_pm_10pct_phase0,11,PbO,10.50349828194523,0.03903909340522568,1.0
componentwise_pm_10pct_phase0,11,BaO,7.597917444871201,-0.1498771053957247,1.0
componentwise_pm_10pct_phase0,11,P2O5,2.0842571265414516,0.03903909340522536,1.0
componentwise_pm_10pct_phase0,11,SrO,0.2274520234358937,-0.14987710539572482,1.0
componentwise_pm_10pct_phase0,11,SnO2,0.31769232080496324,-0.05541900599524774,
componentwise_pm_10pct_phase0,11,SO2,2.7594432584676376,-0.0554190059952491,
componentwise_pm_10pct_phase1,11,SiO2,60.16134720909887,-0.043905490711112445,1.0
componentwise_pm_10pct_phase1,11,Na2O,2.9573637399539994,0.062327232543208315,
componentwise_pm_10pct_phase1,11,K2O,0.14478096623619185,-0.04390549071111257,1.0
componentwise_pm_10pct_phase1,11,CaO,1.82963947363738,0.16855995579753003,1.0
componentwise_pm_10pct_phase1,11,MgO,0.5478058999405887,-0.04390549071111086,1.0
componentwise_pm_10pct_phase1,11,Al2O3,4.165883567934642,0.16855995579752978,1.0
componentwise_pm_10pct_phase1,11,Fe2O3,1.1711398577279633,0.06232723254320879,
componentwise_pm_10pct_phase1,11,CuO,3.221848817549257,0.1685599557975296,1.0
componentwise_pm_10pct_phase1,11,PbO,9.665023288759537,-0.043905490711112105,1.0
componentwise_pm_10pct_phase1,11,BaO,10.443927730784024,0.16855995579753028,1.0
componentwise_pm_10pct_phase1,11,P2O5,1.9178747048888432,-0.0439054907111116,1.0
componentwise_pm_10pct_phase1,11,SrO,0.3126504745834777,0.16855995579752883,1.0
componentwise_pm_10pct_phase1,11,SnO2,0.357294087116968,0.0623272325432097,
componentwise_pm_10pct_phase1,11,SO2,3.103420181788238,0.06232723254320836,
componentwise_pm_5pct_phase0,19,SiO2,59.91578917872473,0.014933801950821843,1.0
componentwise_pm_5pct_phase0,19,Na2O,2.8609712239927356,-0.033396379094456384,
componentwise_pm_5pct_phase0,19,K2O,0.2037938651785754,-0.03339637909445536,
componentwise_pm_5pct_phase0,19,CaO,1.2760441220817704,-0.08172656013973295,1.0
componentwise_pm_5pct_phase0,19,MgO,0.5137784732219818,0.014933801950821782,1.0
componentwise_pm_5pct_phase0,19,Al2O3,4.619157065827813,-0.08172656013973305,1.0
componentwise_pm_5pct_phase0,19,Fe2O3,1.582189316415601,0.014933801950821588,1.0
componentwise_pm_5pct_phase0,19,CuO,1.9164832192289452,-0.08172656013973247,1.0
componentwise_pm_5pct_phase0,19,PbO,18.39680489311672,0.014933801950821026,1.0
componentwise_pm_5pct_phase0,19,BaO,3.195266528896721,-0.08172656013973324,1.0
componentwise_pm_5pct_phase0,19,P2O5,2.037668969948457,0.01493380195082167,1.0
componentwise_pm_5pct_phase0,19,SrO,0.134137631981172,-0.08172656013973392,1.0
componentwise_pm_5pct_phase0,19,SnO2,0.34564841921011047,-0.033396379094455385,
componentwise_pm_5pct_phase0,19,SO2,3.002267092174657,-0.03339637909445545,
componentwise_pm_5pct_phase1,19,SiO2,58.089480143178584,-0.016002664019022547,1.0
componentwise_pm_5pct_phase1,19,Na2O,3.0657404870116616,0.03578666945366002,
componentwise_pm_5pct_phase1,19,K2O,0.21838007255823447,0.03578666945366087,
componentwise_pm_5pct_phase1,19,CaO,1.5113090563335123,0.08757600292634467,1.0
componentwise_pm_5pct_phase1,19,MgO,0.4981178555321193,-0.01600266401902258,1.0
componentwise_pm_5pct_phase1,19,Al2O3,5.470793513647136,0.08757600292634395,1.0
componentwise_pm_5pct_phase1,19,Fe2O3,1.5339621849011518,-0.016002664019022513,1.0
componentwise_pm_5pct_phase1,19,CuO,2.2698262508404876,0.08757600292634432,1.0
componentwise_pm_5pct_phase1,19,PbO,17.836047011729946,-0.01600266401902303,1.0
componentwise_pm_5pct_phase1,19,BaO,3.784379520233788,0.08757600292634318,1.0
componentwise_pm_5pct_phase1,19,P2O5,1.9755582425045097,-0.016002664019021968,1.0
componentwise_pm_5pct_phase1,19,SrO,0.1588686586146795,0.08757600292634438,1.0
componentwise_pm_5pct_phase1,19,SnO2,0.3703876306610152,0.03578666945366007,
componentwise_pm_5pct_phase1,19,SO2,3.2171493722531723,0.03578666945366118,
componentwise_pm_10pct_phase0,19,SiO2,60.740412165719384,0.028902369415901866,1.0
componentwise_pm_10pct_phase0,19,Na2O,2.76851291708584,-0.06463420962190815,
componentwise_pm_10pct_phase0,19,K2O,0.19720783747777015,-0.06463420962190651,
componentwise_pm_10pct_phase0,19,CaO,1.1698162772637342,-0.15817078865971662,1.0
componentwise_pm_10pct_phase0,19,MgO,0.5208496233319816,0.02890236941590184,1.0
componentwise_pm_10pct_phase0,19,Al2O3,4.234622478435667,-0.1581707886597158,1.0
componentwise_pm_10pct_phase0,19,Fe2O3,1.6039650402769987,0.02890236941590132,1.0
componentwise_pm_10pct_phase0,19,CuO,1.7569402391033904,-0.15817078865971615,1.0
componentwise_pm_10pct_phase0,19,PbO,18.650000726970593,0.02890236941590129,1.0
componentwise_pm_10pct_phase0,19,BaO,2.929267672657991,-0.15817078865971665,1.0
componentwise_pm_10pct_phase0,19,P2O5,2.0657134753373962,0.028902369415902247,1.0
componentwise_pm_10pct_phase0,19,SrO,0.12297097143411496,-0.15817078865971618,1.0
componentwise_pm_10pct_phase0,19,SnO2,0.33447806301875654,-0.06463420962190813,
componentwise_pm_10pct_phase0,19,SO2,2.9052425118863714,-0.0646342096219073,
componentwise_pm_10pct_phase1,19,SiO2,57.074650743346545,-0.03319320219303586,1.0
componentwise_pm_10pct_phase1,19,Na2O,3.179525100814113,0.07422977534107097,
componentwise_pm_10pct_phase1,19,K2O,0.22648522442071675,0.07422977534107167,
componentwise_pm_10pct_phase1,19,CaO,1.6420392708707352,0.18165275287517885,1.0
componentwise_pm_10pct_phase1,19,MgO,0.4894156835875719,-0.03319320219303682,1.0
componentwise_pm_10pct_phase1,19,Al2O3,5.944024324202216,0.18165275287517854,1.0
componentwise_pm_10pct_phase1,19,Fe2O3,1.5071637022906805,-0.03319320219303591,1.0
componentwise_pm_10pct_phase1,19,CuO,2.4661691970374,0.18165275287517846,1.0
componentwise_pm_10pct_phase1,19,PbO,17.5244493723695,-0.03319320219303638,1.0
componentwise_pm_10pct_phase1,19,BaO,4.111733309650415,0.18165275287517832,1.0
componentwise_pm_10pct_phase1,19,P2O5,1.9410450297742083,-0.033193202193035745,1.0
componentwise_pm_10pct_phase1,19,SrO,0.17261100584465236,0.18165275287517793,1.0
componentwise_pm_10pct_phase1,19,SnO2,0.384134525967555,0.07422977534107188,
componentwise_pm_10pct_phase1,19,SO2,3.336553509823681,0.07422977534107136,
componentwise_pm_5pct_phase0,26,SiO2,45.87833396276095,0.037377517936281246,1.0
componentwise_pm_5pct_phase0,26,Na2O,3.281045471080325,-0.012021411489256877,
componentwise_pm_5pct_phase0,26,K2O,0.23371676470235522,-0.012021411489256069,
componentwise_pm_5pct_phase0,26,CaO,0.7192159706901927,-0.06142034091479387,1.0
componentwise_pm_5pct_phase0,26,MgO,0.9511157045291642,-0.012021411489256005,
componentwise_pm_5pct_phase0,26,Al2O3,1.038702826285571,-0.061420340914794556,1.0
componentwise_pm_5pct_phase0,26,Fe2O3,1.299320429978545,-0.012021411489256227,
componentwise_pm_5pct_phase0,26,CuO,6.61868406890361,-0.061420340914794064,1.0
componentwise_pm_5pct_phase0,26,PbO,14.549830903775485,0.03737751793628073,1.0
componentwise_pm_5pct_phase0,26,BaO,22.08929151162809,-0.06142034091479331,1.0
componentwise_pm_5pct_phase0,26,P2O5,0.8283540987380686,0.03737751793628185,1.0
componentwise_pm_5pct_phase0,26,SrO,0.3643412194397037,-0.061420340914793765,1.0
componentwise_pm_5pct_phase0,26,SnO2,0.3963997159162915,-0.012021411489257998,
componentwise_pm_5pct_phase0,26,SO2,1.7516473515716602,-0.061420340914793946,1.0
componentwise_pm_5pct_phase1,26,SiO2,42.5315472858462,-0.03829831760687799,1.0
componentwise_pm_5pct_phase1,26,Na2O,3.361874422701322,0.012317560413812106,
componentwise_pm_5pct_phase1,26,K2O,0.2394744054402393,0.012317560413812278,
componentwise_pm_5pct_phase1,26,CaO,0.8145059370323879,0.06293343843450268,1.0
componentwise_pm_5pct_phase1,26,MgO,0.9745465548312916,0.012317560413812366,
componentwise_pm_5pct_phase1,26,Al2O3,1.1763220691693355,0.062933438434503,1.0
componentwise_pm_5pct_phase1,26,Fe2O3,1.331329345764868,0.012317560413812276,
componentwise_pm_5pct_phase1,26,CuO,7.495603113888391,0.06293343843450197,1.0
componentwise_pm_5pct_phase1,26,PbO,13.488432722672309,-0.03829831760687891,1.0
componentwise_pm_5pct_phase1,26,BaO,25.015933758804604,0.06293343843450352,1.0
componentwise_pm_5pct_phase1,26,P2O5,0.7679263494724874,-0.03829831760687822,1.0
componentwise_pm_5pct_phase1,26,SrO,0.4126133156560412,0.06293343843450214,1.0
componentwise_pm_5pct_phase1,26,SnO2,0.40616507081392583,0.012317560413811265,
componentwise_pm_5pct_phase1,26,SO2,1.9837256479065983,0.06293343843450247,0.0
componentwise_pm_10pct_phase0,26,SiO2,47.49209452168443,0.0738670496729468,1.0
componentwise_pm_10pct_phase0,26,Na2O,3.24207119911826,-0.023757227570049163,
componentwise_pm_10pct_phase0,26,K2O,0.23094053351937027,-0.023757227570049798,
componentwise_pm_10pct_phase0,26,CaO,0.6732688565807453,-0.1213815048130447,1.0
componentwise_pm_10pct_phase0,26,MgO,0.9398177684101897,-0.023757227570049846,
componentwise_pm_10pct_phase0,26,Al2O3,0.9723452935970952,-0.12138150481304498,1.0
componentwise_pm_10pct_phase0,26,Fe2O3,1.2838863044078366,-0.023757227570050016,
componentwise_pm_10pct_phase0,26,CuO,6.1958494203953745,-0.12138150481304512,1.0
componentwise_pm_10pct_phase0,26,PbO,15.061618085728886,0.07386704967294565,1.0
componentwise_pm_10pct_phase0,26,BaO,20.67811706745155,-0.12138150481304422,1.0
componentwise_pm_10pct_phase0,26,P2O5,0.8574912765277215,0.07386704967294559,1.0
componentwise_pm_10pct_phase0,26,SrO,0.34106527971285616,-0.12138150481304387,1.0
componentwise_pm_10pct_phase0,26,SnO2,0.3916910367864287,-0.02375722757005006,
componentwise_pm_10pct_phase0,26,SO2,1.6397433560792651,-0.12138150481304436,1.0
componentwise_pm_10pct_phase1,26,SiO2,40.79554640457027,-0.07755188524547166,1.0
componentwise_pm_10pct_phase1,26,Na2O,3.403800946496381,0.02494234972725177,
componentwise_pm_10pct_phase1,26,K2O,0.24246093262584745,0.024942349727252473,
componentwise_pm_10pct_phase1,26,CaO,0.8639334869529891,0.12743658469997735,1.0
componentwise_pm_10pct_phase1,26,MgO,0.9867002953293375,0.024942349727252847,
componentwise_pm_10pct_phase1,26,Al2O3,1.247706101075122,0.12743658469997812,1.0
componentwise_pm_10pct_phase1,26,Fe2O3,1.3479325868369787,0.024942349727252337,
componentwise_pm_10pct_phase1,26,CuO,7.950466952507653,0.12743658469997635,1.0
componentwise_pm_10pct_phase1,26,PbO,12.93787830864602,-0.07755188524547281,1.0
componentwise_pm_10pct_phase1,26,BaO,26.534002883234564,0.12743658469997798,1.0
componentwise_pm_10pct_phase1,26,P2O5,0.7365820672981372,-0.07755188524547275,1.0
componentwise_pm_10pct_phase1,26,SrO,0.43765237839363214,0.1274365846999784,1.0
componentwise_pm_10pct_phase1,26,SnO2,0.4112304264355434,0.024942349727251376,
componentwise_pm_10pct_phase1,26,SO2,2.1041062295975355,0.1274365846999774,0.0
componentwise_pm_5pct_phase0,26严重风化点,SiO2,11.377905243019102,0.0657752631791869,1.0
componentwise_pm_5pct_phase0,26严重风化点,Na2O,4.328822493842935,0.015024060170654035,
componentwise_pm_5pct_phase0,26严重风化点,K2O,0.47093827734057836,0.06577526317918703,1.0
componentwise_pm_5pct_phase0,26严重风化点,CaO,1.9834481622639375,-0.03572714283787875,1.0
componentwise_pm_5pct_phase0,26严重风化点,MgO,1.2548473016612816,0.015024060170654463,
componentwise_pm_5pct_phase0,26严重风化点,Al2O3,2.3101107925160487,-0.035727142837878506,1.0
componentwise_pm_5pct_phase0,26严重风化点,Fe2O3,1.71424856911503,0.015024060170654554,
componentwise_pm_5pct_phase0,26严重风化点,CuO,2.974107712685108,-0.035727142837878256,1.0
componentwise_pm_5pct_phase0,26严重风化点,PbO,19.449731785693636,0.06577526317918696,1.0
componentwise_pm_5pct_phase0,26严重风化点,BaO,32.03508167708695,-0.035727142837878784,1.0
componentwise_pm_5pct_phase0,26严重风化点,P2O5,2.1089493766510286,0.06577526317918712,1.0
componentwise_pm_5pct_phase0,26严重风化点,SrO,0.6622851416169558,-0.03572714283787886,1.0
componentwise_pm_5pct_phase0,26严重风化点,SnO2,0.5229869631298946,0.015024060170655199,
componentwise_pm_5pct_phase0,26严重风化点,SO2,18.80653650337751,-0.035727142837878804,1.0
componentwise_pm_5pct_phase1,26严重风化点,SiO2,9.993994471310128,-0.06385649551730864,1.0
componentwise_pm_5pct_phase1,26严重风化点,Na2O,4.20254394756681,-0.014585784755061872,
componentwise_pm_5pct_phase1,26严重风化点,K2O,0.41365738591976353,-0.06385649551730896,1.0
componentwise_pm_5pct_phase1,26严重风化点,CaO,2.1282813259422806,0.034684926007185764,1.0
componentwise_pm_5pct_phase1,26严重风化点,MgO,1.2182414363762786,-0.014585784755061556,
componentwise_pm_5pct_phase1,26严重风化点,Al2O3,2.4787971544251404,0.03468492600718469,1.0
componentwise_pm_5pct_phase1,26严重风化点,Fe2O3,1.6642412478234614,-0.014585784755061325,
componentwise_pm_5pct_phase1,26严重风化点,CuO,3.191279725215386,0.034684926007185715,1.0
componentwise_pm_5pct_phase1,26严重风化点,PbO,17.084033289339352,-0.06385649551730845,1.0
componentwise_pm_5pct_phase1,26严重风化点,BaO,34.37431207204255,0.0346849260071858,1.0
componentwise_pm_5pct_phase1,26严重风化点,P2O5,1.8524348691913197,-0.06385649551730838,1.0
componentwise_pm_5pct_phase1,26严重风化点,SrO,0.7106457966330454,0.03468492600718556,1.0
componentwise_pm_5pct_phase1,26严重风化点,SnO2,0.5077306125820625,-0.014585784755060685,
componentwise_pm_5pct_phase1,26严重风化点,SO2,20.179806665632423,0.034684926007185556,1.0
componentwise_pm_10pct_phase0,26严重风化点,SiO2,12.101524283584645,0.13355709620802061,1.0
componentwise_pm_10pct_phase0,26严重风化点,Na2O,4.394850999703535,0.03050645109819933,
componentwise_pm_10pct_phase0,26严重风化点,K2O,0.5008893005857279,0.13355709620801973,1.0
componentwise_pm_10pct_phase0,26严重风化点,CaO,1.9077178210559032,-0.07254419401161959,1.0
componentwise_pm_10pct_phase0,26严重风化点,MgO,1.2739877705831995,0.03050645109819977,
componentwise_pm_10pct_phase0,26严重风化点,Al2O3,2.2219080948736165,-0.07254419401161952,1.0
componentwise_pm_10pct_phase0,26严重风化点,Fe2O3,1.7403963891869638,0.030506451098201,
componentwise_pm_10pct_phase0,26严重风化点,CuO,2.860552845884852,-0.07254419401161971,1.0
componentwise_pm_10pct_phase0,26严重风化点,PbO,20.686707832989864,0.13355709620802075,1.0
componentwise_pm_10pct_phase0,26严重风化点,BaO,30.81194526637081,-0.07254419401161952,1.0
componentwise_pm_10pct_phase0,26严重风化点,P2O5,2.2430756408392303,0.13355709620802034,1.0
componentwise_pm_10pct_phase0,26严重风化点,SrO,0.6369983301409173,-0.07254419401161956,1.0
componentwise_pm_10pct_phase0,26严重风化点,SnO2,0.5309642012377535,0.030506451098200982,
componentwise_pm_10pct_phase0,26严重风化点,SO2,18.088481222962972,-0.0725441940116197,1.0
componentwise_pm_10pct_phase1,26严重风化点,SiO2,9.331881940943553,-0.12587697654905494,1.0
componentwise_pm_10pct_phase1,26严重风化点,Na2O,4.142127763579275,-0.028752196165617284,
componentwise_pm_10pct_phase1,26严重风化点,K2O,0.3862521537793614,-0.12587697654905353,0.0
componentwise_pm_10pct_phase1,26严重风化点,CaO,2.197574704131426,0.06837258421782227,1.0
componentwise_pm_10pct_phase1,26严重风化点,MgO,1.2007278779983932,-0.02875219616561533,
componentwise_pm_10pct_phase1,26严重风化点,Al2O3,2.559502757853634,0.06837258421782258,1.0
componentwise_pm_10pct_phase1,26严重风化点,Fe2O3,1.6403159524112976,-0.02875219616561522,
componentwise_pm_10pct_phase1,26严重风化点,CuO,3.29518260225106,0.06837258421782227,1.0
componentwise_pm_10pct_phase1,26严重风化点,PbO,15.952198311589127,-0.12587697654905425,1.0
componentwise_pm_10pct_phase1,26严重风化点,BaO,35.49348376112607,0.06837258421782218,0.0
componentwise_pm_10pct_phase1,26严重风化点,P2O5,1.7297091320398226,-0.1258769765490539,1.0
componentwise_pm_10pct_phase1,26严重风化点,SrO,0.7337832678613001,0.06837258421782288,1.0
componentwise_pm_10pct_phase1,26严重风化点,SnO2,0.5004314274959376,-0.02875219616561716,
componentwise_pm_10pct_phase1,26严重风化点,SO2,20.836828346939736,0.06837258421782327,1.0
componentwise_pm_5pct_phase0,34,SiO2,66.00115292534733,0.012229075058740097,1.0
componentwise_pm_5pct_phase0,34,Na2O,2.6107277818716152,-0.03597230946786608,
componentwise_pm_5pct_phase0,34,K2O,0.177515312470736,0.012229075058741311,1.0
componentwise_pm_5pct_phase0,34,CaO,0.3099850682904588,-0.0841736939944704,1.0
componentwise_pm_5pct_phase0,34,MgO,0.7568027372601723,-0.035972309467866656,
componentwise_pm_5pct_phase0,34,Al2O3,1.9127474399515842,-0.08417369399447189,1.0
componentwise_pm_5pct_phase0,34,Fe2O3,0.5102144633982609,0.012229075058743124,1.0
componentwise_pm_5pct_phase0,34,CuO,0.7523552447109935,-0.08417369399447035,1.0
componentwise_pm_5pct_phase0,34,PbO,18.250027613312685,0.012229075058742479,1.0
componentwise_pm_5pct_phase0,34,BaO,5.450061577101217,-0.08417369399447205,1.0
componentwise_pm_5pct_phase0,34,P2O5,0.07159784428954961,0.012229075058743056,1.0
componentwise_pm_5pct_phase0,34,SrO,0.14173196755076797,-0.08417369399447192,1.0
componentwise_pm_5pct_phase0,34,SnO2,0.31541524193748144,-0.035972309467865615,
componentwise_pm_5pct_phase0,34,SO2,2.7396647825071545,-0.03597230946786499,
componentwise_pm_5pct_phase1,34,SiO2,64.34457474804913,-0.013177096225353832,1.0
componentwise_pm_5pct_phase1,34,Na2O,2.8131163669108883,0.03876095134173272,
componentwise_pm_5pct_phase1,34,K2O,0.1730598146537826,-0.01317709622535264,1.0
componentwise_pm_5pct_phase1,34,CaO,0.3691752480180938,0.09069899890882148,1.0
componentwise_pm_5pct_phase1,34,MgO,0.8154715254086367,0.038760951341732575,
componentwise_pm_5pct_phase1,34,Al2O3,2.2779774988337236,0.09069899890882002,1.0
componentwise_pm_5pct_phase1,34,Fe2O3,0.4974084727701342,-0.01317709622535343,1.0
componentwise_pm_5pct_phase1,34,CuO,0.8960139131722283,0.09069899890882052,1.0
componentwise_pm_5pct_phase1,34,PbO,17.79196595621556,-0.013177096225353235,1.0
componentwise_pm_5pct_phase1,34,BaO,6.490725006647537,0.0906989989088195,1.0
componentwise_pm_5pct_phase1,34,P2O5,0.06980079346339478,-0.013177096225351896,1.0
componentwise_pm_5pct_phase1,34,SrO,0.16879501506704556,0.09069899890881858,1.0
componentwise_pm_5pct_phase1,34,SnO2,0.3398668316278407,0.03876095134173282,
componentwise_pm_5pct_phase1,34,SO2,2.9520488091619925,0.03876095134173343,
componentwise_pm_10pct_phase0,34,SiO2,66.74315938514593,0.023608884034790605,1.0
componentwise_pm_10pct_phase0,34,Na2O,2.520074868808638,-0.06944646905928141,
componentwise_pm_10pct_phase0,34,K2O,0.17951099743574633,0.023608884034792766,1.0
componentwise_pm_10pct_phase0,34,CaO,0.2834728901654421,-0.16250182215335182,1.0
componentwise_pm_10pct_phase0,34,MgO,0.7305240983216139,-0.06944646905928105,
componentwise_pm_10pct_phase0,34,Al2O3,1.7491553639982707,-0.16250182215335277,1.0
componentwise_pm_10pct_phase0,34,Fe2O3,0.5159504605883757,0.02360888403479183,1.0
componentwise_pm_10pct_phase0,34,CuO,0.6880083509361666,-0.16250182215335254,1.0
componentwise_pm_10pct_phase0,34,PbO,18.455200368338602,0.023608884034792558,1.0
componentwise_pm_10pct_phase0,34,BaO,4.983932662823888,-0.16250182215335252,1.0
componentwise_pm_10pct_phase0,34,P2O5,0.0724027705766795,0.023608884034791753,1.0
componentwise_pm_10pct_phase0,34,SrO,0.12961001861162083,-0.1625018221533518,1.0
componentwise_pm_10pct_phase0,34,SnO2,0.3044630045174629,-0.06944646905928087,
componentwise_pm_10pct_phase0,34,SO2,2.64453475973156,-0.06944646905928072,
componentwise_pm_10pct_phase1,34,SiO2,63.416086006337146,-0.02741689747986541,1.0
componentwise_pm_10pct_phase1,34,Na2O,2.9265523189445313,0.08064789168903715,
componentwise_pm_10pct_phase1,34,K2O,0.17056257086628393,-0.02741689747986509,1.0
componentwise_pm_10pct_phase1,34,CaO,0.4023505102847078,0.18871268085794293,1.0
componentwise_pm_10pct_phase1,34,MgO,0.8483545550369622,0.08064789168903815,
componentwise_pm_10pct_phase1,34,Al2O3,2.4826838039475234,0.188712680857942,1.0
componentwise_pm_10pct_phase1,34,Fe2O3,0.49023089534721054,-0.027416897479865112,1.0
componentwise_pm_10pct_phase1,34,CuO,0.9765325739535363,0.1887126808579431,1.0
componentwise_pm_10pct_phase1,34,PbO,17.53522884748566,-0.027416897479864945,1.0
componentwise_pm_10pct_phase1,34,BaO,7.0740022050837945,0.18871268085794185,1.0
componentwise_pm_10pct_phase1,34,P2O5,0.06879357178002671,-0.02741689747986517,1.0
componentwise_pm_10pct_phase1,34,SrO,0.1839634721188355,0.1887126808579409,1.0
componentwise_pm_10pct_phase1,34,SnO2,0.35357160334074983,0.08064789168903734,
componentwise_pm_10pct_phase1,34,SO2,3.071087065473015,0.0806478916890376,
componentwise_pm_5pct_phase0,36,SiO2,70.15199657882567,0.012423762443304419,1.0
componentwise_pm_5pct_phase0,36,Na2O,1.9708641070173103,-0.08399754826558198,1.0
componentwise_pm_5pct_phase0,36,K2O,0.09554031044562054,0.012423762443304388,1.0
componentwise_pm_5pct_phase0,36,CaO,0.14132229970923543,-0.08399754826558248,1.0
componentwise_pm_5pct_phase0,36,MgO,0.7273534348103474,-0.03578689291113944,
componentwise_pm_5pct_phase0,36,Al2O3,1.8156218364801449,-0.08399754826558142,1.0
componentwise_pm_5pct_phase0,36,Fe2O3,0.3338625344771795,0.012423762443302679,1.0
componentwise_pm_5pct_phase0,36,CuO,0.32562498309741994,-0.08399754826558144,1.0
componentwise_pm_5pct_phase0,36,PbO,15.678494437723467,0.012423762443304528,1.0
componentwise_pm_5pct_phase0,36,BaO,5.672737214510459,-0.08399754826558196,1.0
componentwise_pm_5pct_phase0,36,P2O5,0.014167129682761298,0.012423762443304452,1.0
componentwise_pm_5pct_phase0,36,SrO,0.13621678192350387,-0.08399754826558294,1.0
componentwise_pm_5pct_phase0,36,SnO2,0.30314155633913226,-0.0357868929111386,
componentwise_pm_5pct_phase0,36,SO2,2.6330567949577497,-0.03578689291113876,
componentwise_pm_5pct_phase1,36,SiO2,68.3639185088317,-0.013381529144249185,1.0
componentwise_pm_5pct_phase1,36,Na2O,2.3462537500975387,0.09047304673530265,0.0
componentwise_pm_5pct_phase1,36,K2O,0.09310511911480406,-0.01338152914424833,1.0
componentwise_pm_5pct_phase1,36,CaO,0.16823989765941277,0.09047304673530304,1.0
componentwise_pm_5pct_phase1,36,MgO,0.7834262149249432,0.03854575879552678,
componentwise_pm_5pct_phase1,36,Al2O3,2.161442550723313,0.09047304673530314,1.0
componentwise_pm_5pct_phase1,36,Fe2O3,0.3253528368861718,-0.013381529144249322,1.0
componentwise_pm_5pct_phase1,36,CuO,0.3876466342846939,0.09047304673530326,1.0
componentwise_pm_5pct_phase1,36,PbO,15.278871141997088,-0.013381529144249213,1.0
componentwise_pm_5pct_phase1,36,BaO,6.753221044248354,0.09047304673530354,1.0
componentwise_pm_5pct_phase1,36,P2O5,0.013806028999446548,-0.013381529144251001,1.0
componentwise_pm_5pct_phase1,36,SrO,0.1621619340858149,0.0904730467353013,1.0
componentwise_pm_5pct_phase1,36,SnO2,0.3265111989622296,0.03854575879552598,
componentwise_pm_5pct_phase1,36,SO2,2.8360431391844774,0.038545758795526304,
componentwise_pm_10pct_phase0,36,SiO2,70.9533672876753,0.023989031968509763,1.0
componentwise_pm_10pct_phase0,36,Na2O,1.8026241014950521,-0.16219079202576525,1.0
componentwise_pm_10pct_phase0,36,K2O,0.09663170071303069,0.023989031968509652,1.0
componentwise_pm_10pct_phase0,36,CaO,0.12925852301410723,-0.16219079202576603,1.0
componentwise_pm_10pct_phase0,36,MgO,0.7022230535917269,-0.06910088002862895,
componentwise_pm_10pct_phase0,36,Al2O3,1.6606338661233078,-0.16219079202576503,1.0
componentwise_pm_10pct_phase0,36,Fe2O3,0.3376763625784471,0.02398903196850972,1.0
componentwise_pm_10pct_phase0,36,CuO,0.29782847051218453,-0.16219079202576514,1.0
componentwise_pm_10pct_phase0,36,PbO,15.857595344525667,0.02398903196850897,1.0
componentwise_pm_10pct_phase0,36,BaO,5.188492087260206,-0.16219079202576475,1.0
componentwise_pm_10pct_phase0,36,P2O5,0.014328965743171667,0.02398903196850959,1.0
componentwise_pm_10pct_phase0,36,SrO,0.12458883047751756,-0.16219079202576583,1.0
componentwise_pm_10pct_phase0,36,SnO2,0.2926678821809911,-0.0691008800286282,
componentwise_pm_10pct_phase0,36,SO2,2.54208352410928,-0.06910088002862787,
componentwise_pm_10pct_phase1,36,SiO2,67.36235044690902,-0.027836018753186063,1.0
componentwise_pm_10pct_phase1,36,Na2O,2.5565232476072284,0.18820042152388222,0.0
componentwise_pm_10pct_phase1,36,K2O,0.09174107919812119,-0.02783601875318618,1.0
componentwise_pm_10pct_phase1,36,CaO,0.18331743082923954,0.18820042152388192,1.0
componentwise_pm_10pct_phase1,36,MgO,0.8148346341927801,0.08018220138534847,
componentwise_pm_10pct_phase1,36,Al2O3,2.3551494074594017,0.18820042152388322,1.0
componentwise_pm_10pct_phase1,36,Fe2O3,0.3205862433761893,-0.027836018753187926,1.0
componentwise_pm_10pct_phase1,36,CuO,0.4223872342726436,0.18820042152388328,1.0
componentwise_pm_10pct_phase1,36,PbO,15.055027487451733,-0.02783601875318733,1.0
componentwise_pm_10pct_phase1,36,BaO,7.358439638139547,0.1882004215238837,1.0
componentwise_pm_10pct_phase1,36,P2O5,0.013603763272006747,-0.027836018753187954,1.0
componentwise_pm_10pct_phase1,36,SrO,0.17669476472870962,0.1882004215238821,1.0
componentwise_pm_10pct_phase1,36,SnO2,0.33960139231710995,0.08018220138534667,
componentwise_pm_10pct_phase1,36,SO2,2.9497432302462885,0.08018220138534689,
componentwise_pm_5pct_phase0,38,SiO2,63.91902421126642,0.013781245345358815,1.0
componentwise_pm_5pct_phase0,38,Na2O,1.3413657478473826,-0.08276934944943908,0.0
