artifact_id,sample_point,glass_type,component,observed_weathered_pct,estimated_unweathered_pct,median_pct,ci_low_pct,ci_high_pct,modeled,bootstrap_success
41,41,铅钡,MgO,2.73,2.849299138979308,2.770559388598427,2.2496300497403356,3.370005729497403,1,1000
41,41,铅钡,Al2O3,3.33,5.707631796188919,5.521052565291988,3.596309933014234,8.621396630731903,1,1000
41,41,铅钡,Fe2O3,1.79,2.5521802601168337,2.4424313238439774,1.639795342751169,3.629079873276564,1,1000
41,41,铅钡,CuO,0.19,0.13742593701298617,0.1288477097086489,0.06862293805933031,0.26219624551356624,1,1000
41,41,铅钡,PbO,44.12,22.7186620309489,22.15879766592527,17.612431275368703,27.92080602827376,1,1000
41,41,铅钡,BaO,9.76,7.721831617418173,7.455548086281393,4.881323756024165,10.820607117651752,1,1000
41,41,铅钡,P2O5,7.46,2.063304206062211,1.9992277007943398,0.935918987166329,4.218734062329005,1,1000
41,41,铅钡,SrO,0.47,0.439553855296598,0.42359599726901154,0.3185049781535517,0.587084755654777,1,1000
41,41,铅钡,SnO2,,0.4349861024362999,0.4287279844625568,0.22330558001911832,1.4100965523771725,1,1000
41,41,铅钡,SO2,,3.778245142512769,3.9314384842906605,3.2786632140103618,9.704192593071392,1,1000
43,43部位1,铅钡,SiO2,12.41,33.86437682333943,32.820666036819844,26.763598629095647,39.55956100836805,1,1000
43,43部位1,铅钡,Na2O,,4.05518816377245,3.8413518733375724,2.046763902974082,6.471316064304393,1,1000
43,43部位1,铅钡,K2O,,0.2888608116680919,0.27887296734293154,0.20435211849981716,0.38824474847691637,1,1000
43,43部位1,铅钡,CaO,5.24,3.404891471609581,3.2862532316461306,2.206722416645778,5.088252492550944,1,1000
43,43部位1,铅钡,MgO,0.89,1.0462178386214744,1.0101644068475513,0.8122860077869941,1.249717385006041,1,1000
43,43部位1,铅钡,Al2O3,2.25,4.3436112326315754,4.190868612261743,2.6291402662122754,6.7811132927206925,1,1000
43,43部位1,铅钡,Fe2O3,0.76,1.2204742497564354,1.1607175080161496,0.771764190618141,1.7347169529352844,1,1000
43,43部位1,铅钡,CuO,5.35,4.35838510972334,4.084371555088957,2.1987342923447075,7.935478798366994,1,1000
43,43部位1,铅钡,PbO,59.85,34.71107917231549,33.72784847348618,27.716241523303925,40.73771936459227,1,1000
43,43部位1,铅钡,BaO,7.29,6.496130668463168,6.278245282152122,4.195534852499528,8.822567425595288,1,1000
43,43部位1,铅钡,P2O5,,0.7912520840762225,0.7092792498273266,0.189281426417819,2.366067143731499,1,1000
43,43部位1,铅钡,SrO,0.64,0.6741412840240925,0.6507541956927709,0.49203627457496163,0.8718556080053889,1,1000
43,43部位1,铅钡,SnO2,,0.48992781425160353,0.48180066126855337,0.2573066186148689,1.553240067642334,1,1000
43,43部位1,铅钡,SO2,,4.255463275747053,4.397241957949123,3.7415970517961825,10.888726886934698,1,1000
43,43部位2,铅钡,SiO2,21.7,50.621666485942676,49.41050091459011,42.258874980085224,56.44125966541859,1,1000
43,43部位2,铅钡,Na2O,,3.4667011807845887,3.286753971204472,1.7182726554274101,5.686570029873698,1,1000
43,43部位2,铅钡,K2O,,0.2469414676828695,0.23841556216663207,0.1700318798903147,0.341048077818293,1,1000
43,43部位2,铅钡,CaO,6.4,3.5551453266059228,3.4580759209140473,2.341565939595544,5.228302314677007,1,1000
43,43部位2,铅钡,MgO,0.95,0.9546872381884248,0.9270785394088625,0.7506690150605636,1.1483940713115044,1,1000
43,43部位2,铅钡,Al2O3,3.41,5.627664599397218,5.452991578691526,3.5748718245083855,8.334340874885939,1,1000
43,43部位2,铅钡,Fe2O3,1.39,1.9082498047806853,1.8274216422186504,1.2128620761773865,2.7348286547603977,1,1000
43,43部位2,铅钡,CuO,1.51,1.0516086874600699,0.988555308442303,0.5215038064110356,2.0146658535717408,1,1000
43,43部位2,铅钡,PbO,44.75,22.18719492418546,21.624898335550803,17.016790251990553,27.740951665442406,1,1000
43,43部位2,铅钡,BaO,3.26,2.4834202702511776,2.389061978218388,1.5394395118594022,3.5656672697133223,1,1000
43,43部位2,铅钡,P2O5,12.83,3.416750010735185,3.3114224522075575,1.5793037936121346,6.98652916029714,1,1000
43,43部位2,铅钡,SrO,0.47,0.4232278182719141,0.40931285454685673,0.3033331382232528,0.576869417998695,1,1000
43,43部位2,铅钡,SnO2,,0.4188297222157089,0.4116325381311631,0.21466149006969856,1.371019635329061,1,1000
43,43部位2,铅钡,SO2,,3.6379124634980995,3.811659865356263,3.120368980047515,9.406948490824202,1,1000
48,48,铅钡,SiO2,53.33,72.27009381672929,71.2233728405092,64.96841238818493,76.41956967430582,1,1000
48,48,铅钡,Na2O,0.8,0.6000292694451651,0.580460850762055,0.41165995694633317,0.7966292589635734,1,1000
48,48,铅钡,K2O,0.32,0.16692509803299393,0.1663603650466088,0.12116128504322674,0.22532422297242902,1,1000
48,48,铅钡,CaO,2.82,0.9099904261890251,0.8935758279921059,0.5818540593950431,1.3772206762465635,1,1000
48,48,铅钡,MgO,1.54,0.8990183642458334,0.8848422712740349,0.6955489693377835,1.1045738880624059,1,1000
48,48,铅钡,Al2O3,13.65,13.086298098249483,12.842205784915155,8.936864679436152,18.38911013642748,1,1000
48,48,铅钡,Fe2O3,1.03,0.8214251231125572,0.7997408144622287,0.5171358272981105,1.2053696394906823,1,1000
48,48,铅钡,CuO,,0.3479252913664053,0.3628206524964187,0.16258644072940598,0.8764628022322901,1,1000
48,48,铅钡,PbO,15.71,4.5247633982013165,4.464041299380861,3.2308355833101747,6.171700944361214,1,1000
48,48,铅钡,BaO,7.31,3.2348960449396538,3.151034265130794,1.9639535739047584,4.914220301272269,1,1000
48,48,铅钡,P2O5,1.1,0.17017257232326788,0.16868896910796932,0.07640689285567091,0.3664903649286961,1,1000
48,48,铅钡,SrO,0.25,0.13077558963239705,0.1279511887168128,0.08884056721264298,0.19228609970276003,1,1000
48,48,铅钡,SnO2,1.31,0.7243799872819483,0.7233871491543382,0.5975788788858196,0.855162616710149,1,1000
48,48,铅钡,SO2,,2.1133069202506474,2.2753055766838095,1.7231454151820196,5.929234315311316,1,1000
49,49,铅钡,SiO2,28.79,57.380849560640456,56.17500717347179,49.272511868458125,62.770857140596014,1,1000
49,49,铅钡,Na2O,,2.961863317946341,2.8119541775574484,1.4717313034980366,4.880376204449606,1,1000
49,49,铅钡,K2O,,0.21098065182652692,0.20332804983296338,0.14549356375139808,0.29300217220416913,1,1000
49,49,铅钡,CaO,4.58,2.1736592677306974,2.1255125949416267,1.414697535397178,3.21318267501765,1,1000
49,49,铅钡,MgO,1.47,1.2621281446906891,1.231150270190644,0.9905199769505222,1.5217506174434898,1,1000
49,49,铅钡,Al2O3,5.38,7.585857978235561,7.376361170285594,4.9206270651680235,11.104027644301043,1,1000
49,49,铅钡,Fe2O3,2.74,3.213805531568007,3.0871588642236736,2.047675671935167,4.590652066037981,1,1000
49,49,铅钡,CuO,0.7,0.41650849410329005,0.39305562162777113,0.20467350845502993,0.8139595741113852,1,1000
49,49,铅钡,PbO,34.18,14.478715093408677,14.149255456791092,10.847254548642388,18.584015869249153,1,1000
49,49,铅钡,BaO,6.1,3.9701878987198853,3.8399237959354546,2.450168540218797,5.7027296215884755,1,1000
49,49,铅钡,P2O5,11.1,2.525562564821921,2.4553866439939553,1.1736987574377806,5.230592403516611,1,1000
49,49,铅钡,SrO,0.46,0.3539018102503584,0.3426758334811606,0.2516000772384905,0.4947087728473968,1,1000
49,49,铅钡,SnO2,,0.35783770391643904,0.3543769976201778,0.18079613400650862,1.1823991618140075,1,1000
49,49,铅钡,SO2,,3.1081419821411354,3.2799542016190326,2.630786256956243,8.242741577543846,1,1000
50,50,铅钡,SiO2,17.98,45.99088955397966,44.7796438448794,37.513454691841915,52.11444257979387,1,1000
50,50,铅钡,Na2O,,3.8012096786479863,3.6078593416647857,1.9111503784922055,6.166135706990887,1,1000
50,50,铅钡,K2O,,0.27076931297644224,0.2614687561993606,0.18842523958760168,0.3692523985282305,1,1000
50,50,铅钡,CaO,3.19,1.9430030642804261,1.8883457489475786,1.241239441687976,2.937583503878437,1,1000
50,50,铅钡,MgO,0.47,0.5178938905648799,0.5024068749330797,0.4026167969790953,0.6160288056596411,1,1000
50,50,铅钡,Al2O3,1.87,3.3839259570243954,3.2758707741241,2.0746174893123297,5.238532367851365,1,1000
50,50,铅钡,Fe2O3,0.33,0.4967521829303343,0.47496228303949317,0.31480134166564544,0.7118741031010335,1,1000
50,50,铅钡,CuO,1.13,0.8629012128265778,0.8130257033147432,0.43074784723132886,1.6141571213262413,1,1000
50,50,铅钡,PbO,44.0,23.920345801867995,23.347330234026003,18.749434541751327,29.060508061923287,1,1000
50,50,铅钡,BaO,14.2,11.861138686526106,11.486833550799965,7.683488890544206,16.252475916594,1,1000
50,50,铅钡,P2O5,6.34,1.8513188536397311,1.7848799970140874,0.8410017654193044,3.8203270433060688,1,1000
50,50,铅钡,SrO,0.66,0.6516669581185229,0.6283133663418614,0.4757841838174426,0.8611075110920586,1,1000
50,50,铅钡,SnO2,,0.4592433875225106,0.45323601845349465,0.23777791592237005,1.475294623806938,1,1000
50,50,铅钡,SO2,,3.9889414590943923,4.134047632652945,3.478529621166109,10.258151846795432,1,1000
51,51部位1,铅钡,SiO2,24.61,52.710712113258005,51.516977465887315,44.847629702431796,58.14699922527624,1,1000
51,51部位1,铅钡,Na2O,,3.1829291663033126,3.0217716117968103,1.5857415191101978,5.252457658413752,1,1000
51,51部位1,铅钡,K2O,,0.22672770419735622,0.2188767307207259,0.15620569958875352,0.31361562464914344,1,1000
51,51部位1,铅钡,CaO,3.58,1.8258747236483446,1.783113828807466,1.2026948007106935,2.7376278494352912,1,1000
51,51部位1,铅钡,MgO,1.19,1.0979815404445081,1.0706302922549498,0.8620140659538993,1.3096297765415637,1,1000
51,51部位1,铅钡,Al2O3,5.25,7.955064331379876,7.7146912893694015,5.084828471922789,11.843971265256931,1,1000
51,51部位1,铅钡,Fe2O3,1.19,1.4999540439142418,1.4399550150291236,0.9533798389492568,2.1507567776622,1,1000
51,51部位1,铅钡,CuO,1.37,0.8760085611506657,0.8271088889530165,0.4352663757744015,1.6894837531293931,1,1000
51,51部位1,铅钡,PbO,40.24,18.31799333607602,17.886537414640863,13.915208911093327,23.028930568970754,1,1000
51,51部位1,铅钡,BaO,8.94,6.252888806146481,6.047018646271997,3.9243073571958345,8.89620684507003,1,1000
51,51部位1,铅钡,P2O5,8.1,1.9805332248487466,1.9275475944352702,0.9012292224847075,4.084153206409576,1,1000
51,51部位1,铅钡,SrO,0.39,0.322441936070511,0.31162468355469497,0.2304489465124751,0.4428118147996644,1,1000
51,51部位1,铅钡,SnO2,0.47,0.4107648193789201,0.4073922841815748,0.34452420543174217,0.46872983574641264,1,1000
51,51部位1,铅钡,SO2,,3.340125693183001,3.510040126500024,2.8597790510043306,8.783516151126014,1,1000
51,51部位2,铅钡,SiO2,21.35,48.74190246925667,47.56008319718272,40.58412777757157,54.4463615603894,1,1000
51,51部位2,铅钡,Na2O,,3.3926909554767986,3.2258638628100424,1.7001962758887248,5.534995576757033,1,1000
51,51部位2,铅钡,K2O,,0.24166954122946008,0.23326848052176674,0.16753759101009827,0.33131914325679324,1,1000
51,51部位2,铅钡,CaO,5.13,2.788833856809892,2.713415810553412,1.7946763539785862,4.180991095304558,1,1000
51,51部位2,铅钡,MgO,1.45,1.4260455794881322,1.386517757646799,1.1162361459648533,1.7140458271156505,1,1000
51,51部位2,铅钡,Al2O3,2.51,4.053922494592136,3.9418709598678836,2.542713006409081,6.184720198010466,1,1000
51,51部位2,铅钡,Fe2O3,0.42,0.5642838351866095,0.538560426114469,0.3593812948264821,0.8116121125212005,1,1000
51,51部位2,铅钡,CuO,0.75,0.5111711961839627,0.48023384152229476,0.2537627459426712,0.9768243612670306,1,1000
51,51部位2,铅钡,PbO,51.34,24.911112105620944,24.324321149545483,19.5212509900117,30.316549508338063,1,1000
51,51部位2,铅钡,BaO,,6.7917062075708134,6.558332856496473,4.0622581048191515,9.828722798054821,1,1000
51,51部位2,铅钡,P2O5,8.75,2.2804601824387585,2.209925970279529,1.0327393978769803,4.696330517565842,1,1000
51,51部位2,铅钡,SrO,,0.32606633678332403,0.31497088213357627,0.2278015169048104,0.4579218293540623,1,1000
51,51部位2,铅钡,SnO2,,0.40988817216847767,0.4046039813918628,0.21251810282342107,1.3352324168201364,1,1000
51,51部位2,铅钡,SO2,,3.5602470671940063,3.725414880534885,3.0562880900419502,9.219917041929353,1,1000
52,52,铅钡,SiO2,25.74,58.601049788468806,57.22788743042021,49.623719849857046,64.4534133779146,1,1000
52,52,铅钡,Na2O,1.22,1.5372768891520827,1.4749155603095196,1.1264132638233677,1.89608866714131,1,1000
52,52,铅钡,K2O,,0.24099840827820837,0.23291152453655334,0.1656470339518475,0.33699001134660606,1,1000
52,52,铅钡,CaO,2.27,1.230618361834592,1.2010987600953724,0.7851314853463217,1.899714324983713,1,1000
52,52,铅钡,MgO,0.55,0.5394116855267848,0.5250614659054593,0.4238863796429106,0.6519644872672427,1,1000
52,52,铅钡,Al2O3,1.16,1.868323023274036,1.81335489432976,1.1509099541917622,2.852210805073797,1,1000
52,52,铅钡,Fe2O3,0.23,0.3081544272162224,0.2959358363686684,0.19187641331048963,0.4469523922452308,1,1000
52,52,铅钡,CuO,0.7,0.4757681960134397,0.44714291948902607,0.23434091172218693,0.9264547360557425,1,1000
52,52,铅钡,PbO,47.42,22.945158287255733,22.423597700096607,17.814930565461317,28.239399489222905,1,1000
52,52,铅钡,BaO,8.64,6.423422863386436,6.231889843605392,4.060672891992827,9.12630845096532,1,1000
52,52,铅钡,P2O5,5.71,1.4840304275243186,1.4413974675545806,0.6687709971988447,3.144468923968004,1,1000
52,52,铅钡,SrO,0.44,0.3866777415497588,0.3740156289799387,0.27980839952752,0.5204989019025811,1,1000
52,52,铅钡,SnO2,,0.40874988449982363,0.4051226545138389,0.20984770828470706,1.3251512607387343,1,1000
52,52,铅钡,SO2,,3.550360016019764,3.730290669579368,3.03511784049806,9.27490793087262,1,1000
54,54,铅钡,SiO2,22.28,48.83673020052171,47.723066448655146,40.94553361659246,54.36856577597131,1,1000
54,54,铅钡,Na2O,,3.257400030873081,3.097440587753997,1.6316219055334051,5.359823391195463,1,1000
54,54,铅钡,K2O,0.32,0.2700013883274705,0.2665793607543029,0.1994643288416056,0.35419318638426045,1,1000
54,54,铅钡,CaO,3.19,1.665032654506104,1.6214492406713963,1.0750984227985725,2.541296542429144,1,1000
54,54,铅钡,MgO,1.28,1.2086544887397241,1.1776492837639712,0.9475893198287617,1.4398697104938816,1,1000
54,54,铅钡,Al2O3,4.15,6.435415789049236,6.262417960658464,4.051904634021555,9.771686897597448,1,1000
54,54,铅钡,Fe2O3,,1.2899566452313045,1.203529745820024,0.5334069627698548,2.267065111663861,1,1000
54,54,铅钡,CuO,0.83,0.543137761510833,0.5103316057789088,0.2678590164598925,1.0416891472648593,1,1000
54,54,铅钡,PbO,55.46,25.837108691805255,25.26464177157837,20.120114980256638,31.7055428425357,1,1000
54,54,铅钡,BaO,7.04,5.039181122895444,4.886183114851774,3.1760328004561065,7.152006531788081,1,1000
54,54,铅钡,P2O5,4.24,1.0609797437926292,1.02919891714315,0.4752268737005029,2.223037347925778,1,1000
54,54,铅钡,SrO,0.88,0.7445840136691293,0.7208835136697589,0.5393106879494295,1.0036506597287882,1,1000
54,54,铅钡,SnO2,,0.393542990563509,0.38925981644826824,0.2028985338964977,1.2830606869890846,1,1000
54,54,铅钡,SO2,,3.418274478514569,3.5797384135057797,2.923295905365902,8.88459739221697,1,1000
54,54严重风化点,铅钡,SiO2,17.11,40.37252974042552,39.29081742812456,32.84808269573343,45.891901148230744,1,1000
54,54严重风化点,铅钡,Na2O,,3.506514649404467,3.331543663132223,1.7549633562033873,5.68217660695447,1,1000
54,54严重风化点,铅钡,K2O,,0.24977747686330712,0.2418588467848539,0.17513404326581922,0.33729472403914457,1,1000
54,54严重风化点,铅钡,CaO,,1.0506988096096395,1.0114058935406405,0.5488647693448274,1.8983490008045782,1,1000
54,54严重风化点,铅钡,MgO,1.11,1.1282874042658002,1.0937492887481794,0.8771600003827325,1.3491332876046038,1,1000
54,54严重风化点,铅钡,Al2O3,3.65,6.092926524135626,5.9099763312979015,3.78474264835257,9.296485100535273,1,1000
54,54严重风化点,铅钡,Fe2O3,,1.3886080403787042,1.2867247623804254,0.5724204234880069,2.3723546760751892,1,1000
54,54严重风化点,铅钡,CuO,1.34,0.9439332090212242,0.8887872419103515,0.4722438804140732,1.7782472016323143,1,1000
54,54严重风化点,铅钡,PbO,58.46,29.317532782866458,28.613615427851954,23.024891154159672,35.20833242843885,1,1000
54,54严重风化点,铅钡,BaO,,7.01956577355021,6.740898995440233,4.217589899719295,10.044893196332213,1,1000
54,54严重风化点,铅钡,P2O5,14.13,3.8061680482996003,3.6674120038382436,1.7451181795530128,7.674659338572385,1,1000
54,54严重风化点,铅钡,SrO,1.12,1.020125537281988,0.985111695230406,0.7417119726315903,1.3492409117457207,1,1000
54,54严重风化点,铅钡,SnO2,,0.42363978894281373,0.41725254007500134,0.221247870106602,1.369946642099535,1,1000
54,54严重风化点,铅钡,SO2,,3.679692214954658,3.825633330335924,3.1920212918486937,9.483087043270498,1,1000
56,56,铅钡,SiO2,29.15,58.796068163176585,57.61734909675464,50.20739857079616,64.62342513616211,1,1000
56,56,铅钡,Na2O,,2.9974326226039385,2.8488305426307106,1.5084308792445673,4.866770425084361,1,1000
56,56,铅钡,K2O,,0.2135143389944009,0.20635190016353178,0.14824978816535722,0.2981841072977563,1,1000
56,56,铅钡,CaO,1.21,0.5811600815455512,0.5672315842008473,0.37040819583574675,0.9046108747601576,1,1000
56,56,铅钡,MgO,,0.8689014723370924,0.8605895628413004,0.6558207425966435,1.1233157643605003,1,1000
56,56,铅钡,Al2O3,1.85,2.6398459063803594,2.570965257505558,1.6443826890461852,4.060758507759748,1,1000
56,56,铅钡,Fe2O3,,1.1870074579463574,1.111076853211208,0.49538756252450916,2.0868942523728404,1,1000
56,56,铅钡,CuO,0.79,0.47570457749123024,0.4504576082142814,0.23682793031071558,0.9128418148350655,1,1000
56,56,铅钡,PbO,41.25,17.683422904794632,17.35212574035636,13.630943203080662,21.962993193290544,1,1000
56,56,铅钡,BaO,15.45,10.176398998717172,9.90684905033417,6.593302096779985,14.318234181779037,1,1000
56,56,铅钡,P2O5,2.54,0.5848618396309047,0.5681411443448321,0.26280238335087175,1.2450219469601524,1,1000
56,56,铅钡,SrO,,0.28807866317135317,0.27941989462620076,0.20025073461462747,0.4079569955824709,1,1000
56,56,铅钡,SnO2,,0.36213501170625456,0.3604047390655656,0.18577112387316755,1.1852894318082292,1,1000
56,56,铅钡,SO2,,3.1454679615041883,3.2921523978687763,2.6889125648438386,8.297123381654586,1,1000
57,57,铅钡,SiO2,25.42,53.360464506075814,52.219584713885794,44.91465123717546,59.46400083771592,1,1000
57,57,铅钡,Na2O,,3.1194911602230393,2.968395257826179,1.5725774404699708,5.065998143693476,1,1000
57,57,铅钡,K2O,,0.22220886236144344,0.2147776542251456,0.15412974405124988,0.3067227308888165,1,1000
57,57,铅钡,CaO,1.31,0.6548110974290742,0.6373633008635157,0.4148378306228692,1.0192675389660777,1,1000
57,57,铅钡,MgO,,0.9042840334825086,0.8932095676069467,0.6837084451871144,1.1633825043164112,1,1000
57,57,铅钡,Al2O3,2.18,3.237409760444908,3.1391769300391243,2.005878790845947,5.009273101790094,1,1000
57,57,铅钡,Fe2O3,,1.2353436218245084,1.1499401569161853,0.5175103805415876,2.1734017222613975,1,1000
57,57,铅钡,CuO,1.16,0.7269466810026005,0.6899580429527261,0.36309570162221844,1.3877968179682365,1,1000
57,57,铅钡,PbO,45.1,20.121171002481965,19.729572898334972,15.655318030721038,24.79128943705134,1,1000
57,57,铅钡,BaO,17.3,11.858945565315441,11.530004396674904,7.723922213449338,16.45008068516834,1,1000
57,57,铅钡,P2O5,,0.6086780149524869,0.543349975035772,0.1493770103959729,1.8599038020228218,1,1000
57,57,铅钡,SrO,,0.2998095224676717,0.2897733678968232,0.2087792554141204,0.4211879856994791,1,1000
57,57,铅钡,SnO2,,0.37688152164152794,0.37390782394199723,0.19431203802628888,1.2188041638359772,1,1000
57,57,铅钡,SO2,,3.273554650297018,3.4095137615178484,2.81960935225583,8.581922273726827,1,1000
58,58,铅钡,SiO2,30.39,59.78550327590683,58.548399505385504,51.4879518639755,65.20097728868095,1,1000
58,58,铅钡,Na2O,,2.923512085115155,2.7811925267249573,1.4571746995858268,4.814335675956107,1,1000
58,58,铅钡,K2O,0.34,0.25747124514493935,0.25485395075133543,0.19022106527954113,0.3418055162915093,1,1000
58,58,铅钡,CaO,3.49,1.6349003864045752,1.5979285406349808,1.0628042408424965,2.4799230260318676,1,1000
58,58,铅钡,MgO,0.79,0.6695038645527949,0.6541480835456278,0.5255631864388438,0.8074161983068285,1,1000
58,58,铅钡,Al2O3,3.52,4.898972208677051,4.766476149293912,3.1239961990474168,7.30220237639633,1,1000
58,58,铅钡,Fe2O3,0.86,0.9956515236213928,0.957458878381779,0.6256613719450553,1.4342165578158503,1,1000
58,58,铅钡,CuO,3.13,1.8382731356919764,1.7375304639403368,0.9101476264110537,3.5586970383576695,1,1000
58,58,铅钡,PbO,39.35,16.452904654586725,16.108450935029545,12.44734489986614,20.76385523313917,1,1000
58,58,铅钡,BaO,7.66,4.920960468478895,4.764813358322061,3.0974769989308797,7.052047242158952,1,1000
58,58,铅钡,P2O5,8.99,2.018992589300364,1.9683489773459235,0.9173023069718974,4.219233520402006,1,1000
58,58,铅钡,SrO,0.24,0.18225358275539635,0.17630431781584807,0.1303165416828453,0.25156935903635746,1,1000
58,58,铅钡,SnO2,,0.3532042972985429,0.3505965511535034,0.17981769067657533,1.1621405419190574,1,1000
58,58,铅钡,SO2,,3.067896682465347,3.2247194434613586,2.61991434338559,8.097325191923806,1,1000
